p93;i_6_p9;i_2_p9;p4;p1;p3;p5;region;p7;p92;p84;p91;p96;p10;p8;p81;p83;folio_encuesta;fecha;diferencia_edad_pareja;anios_convivencia_aprox
3;7;4;32;1;1;13;13;2;2;2019;30;1;4;4;1;1;13180401;2022-10-27;2;
1;4;4;36;2;2;9;13;1;3;2000;34;1;3;3;1;1;13180405;2022-10-27;2;
3;6;4;45;1;1;9;13;1;3;2017;46;1;4;3;1;1;13180409;2022-10-27;-1;
2;7;7;26;2;2;7;13;8;4;2013;28;1;5;4;1;1;13180410;2022-10-27;-2;
3;6;4;51;1;1;11;13;1;4;1993;48;;4;3;1;1;13180502;2022-11-07;3;
2;7;5;36;2;2;9;13;1;1;2015;38;;4;3;1;1;13180503;2022-11-07;-2;
3;7;7;26;1;1;11;13;8;3;2020;23;1;4;4;1;1;13180601;2022-10-27;3;
3;7;7;36;2;2;9;13;8;2;2010;34;1;4;5;1;1;13180602;2022-10-27;2;
1;5;6;64;2;2;7;13;1;4;1972;71;;3;3;1;1;13180603;2022-10-27;-7;
3;7;6;38;1;1;9;13;1;4;2017;36;1;5;4;1;1;13180605;2022-11-08;2;
3;4;4;51;2;2;9;13;1;3;1993;57;;3;3;1;1;13180607;2022-10-27;-6;
1;5;5;58;2;2;10;13;8;2;2001;55;1;3;3;1;1;13180609;2022-10-27;3;
2;4;3;35;2;2;9;13;1;2;2018;35;1;4;3;1;1;13180610;2022-11-07;0;
1;7;7;38;2;2;12;13;2;3;2009;35;1;4;4;1;1;13181302;2022-10-27;3;
2;6;5;29;2;2;12;13;8;;2017;29;1;3;3;1;1;13181303;2022-10-27;0;
3;5;5;38;2;2;9;13;8;2;2001;51;1;4;4;1;1;13181304;2022-10-27;-13;
3;7;7;28;2;2;10;13;8;2;2003;36;1;4;4;1;1;13181306;2022-10-28;-8;
3;5;4;40;1;1;7;13;1;3;2015;39;1;;3;1;1;13181801;2022-11-10;1;
3;7;7;42;2;2;6;13;1;3;2017;42;1;4;5;1;1;13181803;2022-11-10;0;
3;3;4;52;2;2;8;13;8;3;1999;58;1;3;3;1;1;13181804;2022-11-10;-6;
1;5;6;65;2;2;8;13;4;3;2020;68;1;3;4;1;1;13181805;2022-11-10;-3;
1;6;6;51;2;2;7;13;1;3;1993;56;1;3;5;1;1;13181807;2022-11-11;-5;
1;7;7;26;2;2;8;13;1;6;2020;28;1;4;4;1;1;13181808;2022-11-11;-2;
3;7;6;56;1;1;7;13;1;3;1993;51;1;3;4;1;1;13181809;2022-11-11;5;
3;5;6;43;2;2;9;13;5;2;2018;46;;3;3;1;1;13181901;2022-11-08;-3;
2;5;5;61;2;2;8;13;1;1;1983;62;1;4;4;1;1;13181905;2022-11-08;-1;
1;4;3;38;1;1;9;13;5;3;2021;30;2;4;4;1;1;13181906;2022-11-08;8;
3;5;4;36;1;1;9;13;8;4;2017;45;1;3;3;1;1;13181907;2022-11-08;-9;
2;5;4;60;2;2;8;13;1;3;1977;65;2;4;4;1;1;13181910;2022-11-08;-5;
2;6;7;33;2;2;9;13;5;2;2017;35;1;4;3;1;1;13182001;2022-11-10;-2;
2;4;6;62;2;2;8;13;2;2;2001;65;;3;3;1;1;13182002;2022-11-10;-3;
2;5;5;51;2;2;7;13;2;2;1990;55;1;3;3;1;1;13182003;2022-11-10;-4;
3;4;4;65;2;2;7;13;7;3;2001;68;;4;3;1;1;13182004;2022-11-10;-3;
3;7;;32;1;1;9;13;8;3;2013;42;1;3;4;1;1;13182005;2022-11-10;-10;
3;6;4;35;2;2;7;13;1;3;2010;34;1;3;4;1;1;13182007;2022-11-10;1;
3;5;6;62;1;1;8;13;1;3;1983;61;1;3;4;1;1;13182403;2022-11-10;1;
1;3;5;58;2;2;7;13;2;6;2000;62;1;3;4;1;1;13182501;2022-12-02;-4;
1;;6;64;2;2;7;13;1;6;1986;65;1;3;1;1;1;13182504;2022-12-02;-1;
1;6;5;40;2;2;9;13;1;1;2001;42;1;3;3;1;1;13182505;2022-12-02;-2;
1;7;6;43;2;2;11;13;1;6;1998;48;1;4;4;1;1;13182506;2022-12-02;-5;
2;6;6;49;2;2;9;13;1;3;1998;49;1;3;3;1;1;13182507;2022-12-02;0;
3;3;3;65;2;2;7;13;5;3;1995;65;1;5;4;1;1;13182601;2022-11-11;0;
2;3;3;60;2;2;7;13;1;3;1999;65;2;4;3;1;1;13182602;2022-11-11;-5;
2;3;3;38;1;1;9;13;8;3;2010;40;1;4;3;1;1;13182603;2022-11-12;-2;
2;4;4;65;2;2;7;13;5;3;2012;65;1;4;3;1;1;13182605;2022-11-12;0;
3;5;7;73;2;2;7;13;1;3;1966;76;2;3;4;1;1;13182801;2022-12-02;-3;
1;7;7;29;2;2;9;13;1;4;2008;32;1;5;3;1;1;13182803;2022-12-02;-3;
1;7;3;29;2;2;9;13;2;5;2018;28;1;4;5;1;1;13182805;2022-12-02;1;
1;7;7;27;1;1;9;13;1;5;2020;22;2;4;4;1;1;13182807;2022-12-02;5;
2;7;7;46;1;1;9;13;1;1;2000;40;1;4;4;1;1;13182808;2022-12-02;6;
1;4;7;59;2;2;7;13;1;6;1991;58;1;3;4;1;1;13182810;2022-12-02;1;
3;4;6;25;1;1;11;13;8;3;2018;26;1;5;4;1;1;13183001;2022-11-10;-1;
3;5;5;67;1;1;6;13;1;4;1995;61;1;4;4;1;1;13183003;2022-11-19;6;
3;4;5;48;1;1;9;13;1;4;1998;45;1;4;4;1;1;13183004;2022-11-26;3;
3;4;5;39;1;1;10;13;1;4;2010;36;1;4;4;1;1;13183005;2022-11-26;3;
2;6;6;51;2;2;9;13;3;2;1993;54;1;3;4;1;1;13183007;2022-11-26;-3;
2;4;4;36;2;2;9;13;1;3;2015;36;1;4;4;1;1;13183008;2022-11-19;0;
3;4;4;48;2;2;11;13;1;3;2001;50;1;4;4;1;1;13183010;2022-11-26;-2;
2;4;3;60;1;1;8;13;2;3;1992;58;1;4;4;1;1;13183102;2022-11-19;2;
1;5;4;55;2;2;8;13;1;1;1996;60;1;4;3;1;1;13183104;2022-11-19;-5;
1;5;6;50;2;2;9;13;1;1;1996;51;1;5;3;1;1;13183105;2022-11-19;-1;
2;6;6;50;2;2;6;13;6;3;2020;55;1;4;3;1;1;13183106;2022-11-19;-5;
2;6;7;50;1;1;7;13;1;3;2018;59;1;3;3;1;1;13183107;2022-11-19;-9;
2;5;7;45;1;1;7;13;1;3;1999;45;1;4;4;1;1;13183108;2022-11-19;0;
2;5;5;35;1;1;7;13;8;3;2017;33;1;4;3;1;1;13183109;2022-11-19;2;
3;4;5;68;2;2;7;13;1;3;2013;68;1;3;3;1;1;13183201;2022-11-19;0;
2;6;6;56;2;2;7;13;1;2;2000;58;1;4;4;1;1;13183202;2022-11-26;-2;
3;4;4;40;1;1;9;13;1;3;2017;45;;4;4;1;1;13183206;2022-11-26;-5;
3;5;6;57;1;1;9;13;1;5;2012;50;1;4;4;1;1;13183208;2022-11-19;7;
3;6;6;38;2;2;12;13;1;3;2011;39;1;5;4;1;1;13183210;2022-11-19;-1;
1;4;6;59;2;2;9;13;1;1;2004;63;;5;4;1;1;13183305;2022-11-23;-4;
3;6;6;55;2;2;12;13;1;2;1995;56;1;4;5;1;1;13183307;2022-11-23;-1;
3;6;6;38;1;1;9;13;3;4;2000;39;1;4;4;1;1;13183308;2022-11-23;-1;
3;7;6;46;1;1;7;13;3;4;2000;45;1;4;3;1;1;13183309;2022-11-23;1;
3;3;5;31;2;2;7;13;1;3;2012;35;1;5;3;1;1;13183401;2022-11-23;-4;
3;4;4;34;2;2;11;13;1;3;2010;38;1;2;5;1;1;13183403;2022-11-23;-4;
3;3;3;40;1;1;9;13;5;3;2020;40;1;3;3;1;1;13183404;2022-11-28;0;
3;7;7;40;1;1;7;13;1;2;2016;28;1;3;4;1;1;13183405;2022-12-02;12;
1;4;3;42;2;2;7;13;1;6;2001;45;1;3;4;1;1;13183406;2022-12-02;-3;
2;6;5;76;2;2;6;13;1;3;1973;78;2;3;2;1;1;13183408;2022-11-23;-2;
1;7;5;30;2;2;9;13;1;6;2012;41;1;4;4;1;1;13183501;2022-12-01;-11;
1;6;6;27;2;2;7;13;1;6;2019;30;1;4;4;1;1;13183504;2022-12-01;-3;
3;1;7;79;2;2;7;13;7;6;1980;82;;3;3;1;1;13183510;2022-12-01;-3;
1;7;7;56;2;2;7;13;1;6;1989;56;1;4;3;1;1;13183701;2022-12-02;0;
3;6;5;38;1;1;9;13;1;4;2010;32;1;4;3;1;1;13183705;2022-11-26;6;
2;7;6;35;2;2;11;13;8;2;2017;38;1;4;4;1;1;13183709;2022-12-02;-3;
1;7;7;36;1;1;7;13;1;6;2008;29;2;4;4;1;1;13183808;2022-11-25;7;
2;5;4;32;1;1;11;13;8;3;2020;35;1;4;3;1;1;13183901;2022-11-26;-3;
3;5;3;58;1;1;9;13;1;5;2010;50;1;3;3;1;1;13183902;2022-11-26;8;
2;7;6;45;1;1;9;13;1;3;2005;39;1;3;3;1;1;13184301;2022-11-16;6;
3;7;6;33;2;2;11;13;1;2;2011;40;1;4;4;1;1;13184302;2022-11-16;-7;
1;5;1;45;2;2;13;13;1;1;2010;52;1;2;3;1;1;13184305;2022-11-16;-7;
1;5;2;63;2;2;7;13;1;6;1990;59;1;3;3;1;1;13184502;2022-11-28;4;
1;7;7;28;2;2;7;13;8;6;2013;36;1;4;4;1;1;13184505;2022-11-28;-8;
1;6;7;33;2;2;9;13;1;1;2016;37;1;3;4;1;1;13184601;2022-11-24;-4;
3;7;7;43;1;1;9;13;1;4;2017;47;1;2;4;1;1;13184602;2022-11-24;-4;
3;2;3;38;2;2;7;13;8;3;2009;30;2;4;3;1;1;13184603;2022-11-24;8;
3;7;7;34;1;1;7;13;8;4;2017;35;1;4;4;1;1;13184604;2022-11-24;-1;
3;6;5;37;1;1;7;13;8;4;2016;30;1;4;4;1;1;13184607;2022-11-24;7;
1;7;5;47;2;2;9;13;8;2;1998;47;1;4;4;1;1;13184608;2022-11-25;0;
1;6;7;32;2;2;9;13;1;6;2008;38;1;3;3;1;1;13184609;2022-11-25;-6;
1;7;5;27;2;2;9;13;8;2;2016;26;1;3;3;1;1;13184610;2022-11-25;1;
3;7;7;25;1;1;9;13;2;5;2012;22;1;5;5;1;1;13184710;2022-12-01;3;
1;6;6;54;2;2;9;13;1;5;1988;54;1;4;4;1;1;13184801;2022-11-17;0;
1;7;7;60;2;2;7;13;1;4;1980;60;1;3;4;1;1;13184804;2022-11-17;0;
3;1;1;69;2;2;7;13;1;4;1974;74;2;2;2;1;1;13184807;2022-11-17;-5;
1;5;6;61;2;2;7;13;1;6;1978;62;1;2;4;1;1;13184901;2022-12-01;-1;
3;7;4;69;2;2;7;13;1;4;1971;68;2;3;4;1;1;13184903;2022-12-01;1;
1;7;5;66;2;2;7;13;1;2;1973;73;1;2;4;1;1;13184908;2022-12-01;-7;
3;6;3;52;1;1;11;13;1;5;2003;57;2;2;1;1;1;13184909;2022-12-01;-5;
3;7;3;21;1;1;9;13;2;4;2018;19;1;4;3;1;1;13185002;2022-11-23;2;
2;4;5;59;2;2;7;13;5;1;2007;59;1;3;3;1;1;13185003;2022-11-23;0;
1;5;7;31;2;2;11;13;1;6;2014;30;1;4;4;1;1;13185004;2022-11-30;1;
2;7;7;34;2;2;7;13;2;1;2011;37;2;4;5;1;1;13185005;2022-11-23;-3;
2;7;7;18;2;2;9;13;2;5;2021;25;2;3;3;1;1;13185007;2022-11-23;-7;
3;7;7;42;2;2;7;13;2;5;2015;36;1;5;5;1;1;13185008;2022-11-23;6;
2;7;7;80;1;1;6;13;1;2;1987;73;1;4;4;1;1;13185009;2022-11-23;7;
3;7;7;58;1;1;9;13;1;3;1987;52;1;4;4;1;1;13185103;2022-11-29;6;
3;5;5;54;2;2;7;13;1;3;1985;57;1;3;3;1;1;13185106;2022-11-16;-3;
1;1;5;64;2;2;9;13;1;6;1992;61;2;2;3;1;1;13185107;2022-11-16;3;
3;6;6;66;1;1;9;13;1;2;1981;66;1;4;4;1;1;13185109;2022-11-16;0;
1;7;7;26;2;2;7;13;8;5;2016;28;1;4;4;1;1;13185201;2022-11-25;-2;
3;5;7;84;2;2;7;13;1;3;1958;92;2;2;3;1;1;13185204;2022-11-25;-8;
3;7;4;39;2;2;14;13;2;3;2010;43;1;4;5;1;1;13185205;2022-11-25;-4;
3;7;6;50;1;1;12;13;2;5;2010;53;1;3;3;1;1;13185206;2022-11-25;-3;
2;6;5;53;2;2;7;13;2;6;2015;60;1;3;3;1;1;13185210;2022-11-25;-7;
1;6;4;39;2;2;9;13;1;6;2002;39;1;3;4;1;1;13185301;2022-11-18;0;
2;7;2;20;2;2;12;13;8;6;2021;24;1;3;3;1;1;13185302;2022-11-18;-4;
1;3;6;30;2;2;9;13;1;6;2012;29;2;4;4;1;1;13185303;2022-11-30;1;
2;7;2;49;2;2;7;13;2;6;2021;48;1;4;3;1;1;13185304;2022-11-30;1;
3;7;5;30;2;2;11;13;1;2;2009;33;1;4;5;1;1;13185307;2022-11-23;-3;
3;7;5;42;2;2;9;13;1;4;2017;42;1;4;4;1;1;13185309;2022-11-23;0;
3;1;4;61;1;1;7;13;2;3;1997;80;2;2;3;1;1;13185310;2022-11-23;-19;
1;5;4;58;2;2;7;13;7;6;2015;66;1;2;2;1;1;13185401;2022-11-23;-8;
1;6;6;33;2;2;7;13;1;1;2013;36;1;4;3;1;1;13185403;2022-11-23;-3;
2;6;6;33;2;2;9;13;2;2;2008;40;1;4;4;1;1;13185409;2022-11-25;-7;
3;1;7;70;1;1;9;13;1;4;1990;54;1;3;5;1;1;13185501;2022-11-23;16;
3;6;5;53;1;1;9;13;2;3;2005;53;1;3;4;1;1;13185502;2022-11-23;0;
2;4;1;63;2;2;7;13;1;4;2007;50;2;2;2;1;1;13185503;2022-11-23;13;
2;7;7;39;2;2;7;13;8;4;2001;43;1;4;4;1;1;13185504;2022-11-23;-4;
2;6;4;28;2;2;12;13;2;1;2022;30;1;5;5;1;1;13185507;2022-11-23;-2;
3;2;1;48;2;2;9;13;2;3;2012;49;1;2;4;1;1;13185508;2022-11-23;-1;
3;6;6;30;1;1;9;13;1;5;2019;27;2;5;4;1;1;13185509;2022-11-24;3;
2;7;6;40;2;2;9;13;1;3;2016;47;1;3;3;1;1;13185601;2022-11-18;-7;
1;1;5;59;2;2;9;13;1;6;1990;70;2;3;3;1;1;13185602;2022-11-18;-11;
2;6;6;33;2;2;11;13;8;3;2016;38;1;3;4;1;1;13185605;2022-11-18;-5;
1;5;4;35;2;2;11;13;8;1;2013;35;1;4;4;1;1;13185606;2022-11-18;0;
3;6;5;52;2;2;7;13;2;2;2021;56;1;3;3;1;1;13185607;2022-11-16;-4;
3;6;5;51;1;1;9;13;2;5;2018;30;1;4;4;1;1;13185609;2022-11-18;21;
2;2;7;61;2;2;7;13;1;3;1980;64;2;2;3;1;1;13185610;2022-11-18;-3;
1;7;6;36;2;2;7;13;8;2;2016;37;1;4;4;1;1;13185701;2022-11-16;-1;
3;5;7;70;1;1;7;13;1;4;1973;65;1;3;3;1;1;13185703;2022-11-16;5;
3;6;;27;2;2;12;13;8;2;2009;27;1;3;4;1;1;13185704;2022-11-16;0;
1;5;7;65;2;2;7;13;1;3;1990;59;1;5;3;1;1;13185705;2022-11-16;6;
3;6;5;65;2;2;9;13;2;2;2010;64;1;4;4;1;1;13185801;2022-11-25;1;
1;5;5;58;2;2;7;13;1;6;1982;61;1;3;2;1;1;13185802;2022-11-25;-3;
2;6;5;38;2;2;9;13;1;6;2001;41;1;3;3;1;1;13185804;2022-11-28;-3;
1;7;6;26;2;2;13;13;2;6;2020;26;1;3;4;1;1;13185806;2022-11-30;0;
3;5;5;62;1;1;7;13;1;5;1981;67;1;3;3;1;1;13185808;2022-12-01;-5;
1;6;7;31;2;2;9;13;2;6;2011;36;1;3;4;1;1;13185810;2022-11-30;-5;
2;1;7;70;2;2;9;13;1;6;1974;76;2;3;4;1;1;13185901;2022-11-29;-6;
1;6;5;57;2;2;9;13;1;2;1984;63;1;3;4;1;1;13185907;2022-11-29;-6;
1;2;5;60;2;2;7;13;1;1;1981;60;1;2;4;1;1;13185909;2022-12-01;0;
1;7;6;58;2;2;7;13;2;5;1990;57;1;3;4;1;1;13185910;2022-12-01;1;
2;5;7;64;2;2;7;13;1;2;1984;64;1;3;3;1;1;13186001;2022-11-17;0;
1;3;4;64;2;2;7;13;2;2;1997;70;2;3;3;1;1;13186004;2022-11-17;-6;
2;5;1;60;2;2;9;13;1;6;2013;66;1;4;4;1;1;13186007;2022-11-17;-6;
3;1;7;70;2;2;9;13;1;6;1973;72;2;3;4;1;1;13186008;2022-11-17;-2;
1;7;7;32;2;2;7;13;1;1;2009;34;1;4;4;1;1;13186102;2022-11-30;-2;
3;7;7;46;2;2;9;13;8;4;2010;56;1;4;4;1;1;13186103;2022-11-30;-10;
2;7;7;25;2;2;9;13;1;6;2013;27;1;3;4;1;1;13186106;2022-11-30;-2;
2;7;7;29;2;2;15;13;2;6;2018;30;1;4;4;1;1;13186107;2022-11-30;-1;
1;1;6;64;2;2;9;13;1;6;2013;65;2;4;3;1;1;13186109;2022-12-01;-1;
1;6;7;58;2;2;9;13;1;6;1985;62;1;3;3;1;1;13186201;2022-11-29;-4;
2;7;6;44;2;2;9;13;2;2;1994;51;1;4;4;1;1;13186207;2022-11-30;-7;
1;7;7;52;2;2;9;13;1;3;1989;54;1;4;4;1;1;13186303;2022-11-17;-2;
3;7;7;28;2;2;11;13;2;5;2013;31;1;4;4;1;1;13186305;2022-11-17;-3;
1;5;1;35;2;2;14;13;1;6;2011;30;1;2;2;1;1;13186309;2022-11-17;5;
2;4;1;64;2;2;7;13;1;3;1972;74;1;1;3;1;1;13186401;2022-11-28;-10;
1;4;7;53;2;2;11;13;1;6;1992;53;2;4;3;1;1;13186402;2022-11-28;0;
3;7;6;29;2;2;11;13;2;3;2011;30;1;5;5;1;1;13186404;2022-11-28;-1;
1;7;7;47;2;2;7;13;2;5;2015;38;1;4;4;1;1;13186405;2022-11-28;9;
2;4;1;58;2;2;7;13;1;5;2002;49;1;4;4;1;1;13186410;2022-11-28;9;
2;1;3;65;2;2;9;13;1;6;1986;66;2;3;3;1;1;13186501;2022-11-29;-1;
3;6;6;34;1;1;9;13;8;2;2019;40;1;4;4;1;1;13186504;2022-11-29;-6;
3;6;5;26;1;1;11;13;2;5;2020;26;1;3;5;1;1;13186602;2022-11-16;0;
2;7;7;41;2;2;7;13;1;1;2008;43;1;3;5;1;1;13186603;2022-11-16;-2;
3;6;5;63;2;2;7;13;1;3;1978;62;1;4;4;1;1;13186604;2022-11-16;1;
2;4;3;58;2;2;12;13;2;2;1987;57;1;3;4;1;1;13186606;2022-11-16;1;
3;7;7;39;2;2;12;13;2;3;2009;49;1;4;4;1;1;13186609;2022-11-16;-10;
3;5;7;78;1;1;9;13;1;2;1970;77;2;3;4;1;1;13186610;2022-11-16;1;
2;7;4;39;2;2;9;13;2;6;2016;39;1;3;4;1;1;13186701;2022-11-28;0;
1;4;3;46;2;2;7;13;5;6;2000;52;1;2;2;1;1;13186706;2022-11-28;-6;
2;7;7;30;2;2;9;13;2;2;2017;30;1;3;3;1;1;13186707;2022-11-28;0;
3;7;7;52;1;1;11;13;1;3;1998;54;1;3;4;1;1;13186708;2022-11-28;-2;
1;3;5;53;2;2;9;13;1;6;1991;52;1;4;4;1;1;13186803;2022-11-24;1;
1;7;6;32;2;2;14;13;2;6;2004;35;1;4;3;1;1;13186805;2022-11-25;-3;
1;7;7;40;2;2;9;13;1;6;2008;41;2;5;4;1;1;13186807;2022-11-25;-1;
3;7;7;29;2;2;9;13;1;2;2017;32;1;5;4;1;1;13186809;2022-11-25;-3;
3;7;6;64;1;1;11;13;2;4;2017;46;1;5;4;1;1;13186901;2022-11-18;18;
2;5;6;73;1;1;7;13;1;2;1989;63;1;4;3;1;1;13186902;2022-11-18;10;
1;6;5;35;2;2;9;13;2;2;2015;29;1;3;4;1;1;13186906;2022-11-18;6;
2;6;6;55;2;2;11;13;1;6;2002;60;1;4;3;1;1;13186908;2022-11-18;-5;
3;1;5;34;2;2;7;13;1;3;2008;35;;4;3;1;1;13186909;2022-11-18;-1;
1;7;6;43;2;2;7;13;1;2;1996;42;1;5;3;1;1;13187004;2022-11-24;1;
1;6;6;65;2;2;7;13;2;6;1982;66;1;3;3;1;1;13187008;2022-12-01;-1;
1;5;6;61;2;2;9;13;1;1;2018;58;1;3;4;1;1;13187009;2022-11-25;3;
3;6;6;54;1;1;11;13;1;1;1990;48;1;3;4;1;1;13187010;2022-11-29;6;
3;7;7;34;1;1;9;13;2;3;2017;40;1;4;3;1;1;13187101;2022-10-21;-6;
2;6;6;71;2;2;1;13;7;2;2021;49;1;1;1;1;1;13187102;2022-10-21;22;
2;5;5;30;1;1;9;13;8;4;2016;28;1;4;4;1;1;13187105;2022-10-21;2;
3;7;7;38;2;2;9;13;8;2;1992;53;1;4;4;1;1;13187109;2022-10-18;-15;
3;7;6;51;2;2;9;13;1;2;1990;54;1;4;5;1;1;13187110;2022-10-20;-3;
2;4;5;56;2;2;7;13;1;;2010;56;1;4;3;1;1;13187201;2022-10-18;0;
3;6;6;81;2;2;7;13;1;3;1980;79;2;3;3;1;1;13187202;2022-10-18;2;
2;7;7;58;2;2;9;13;1;4;1996;57;1;4;4;1;1;13187203;2022-10-18;1;
3;6;6;40;1;1;7;13;1;;2005;32;1;4;4;1;1;13187206;2022-10-18;8;
;6;6;45;2;2;9;13;1;;2010;47;1;4;3;1;1;13187208;2022-10-18;-2;
3;6;3;75;2;2;7;13;2;5;2017;61;1;2;4;1;1;13187306;2022-10-18;14;
1;7;7;51;2;2;9;13;1;3;1994;50;1;5;4;1;1;13187308;2022-10-18;1;
2;6;6;50;1;1;9;13;1;4;2001;55;2;4;3;1;1;13187310;2022-10-18;-5;
3;7;6;46;2;2;11;13;1;4;1997;48;1;4;4;1;1;13187401;2022-10-20;-2;
3;7;3;36;2;2;7;13;5;3;2018;29;1;4;3;1;1;13187404;2022-10-21;7;
2;6;6;64;2;2;9;13;1;3;1983;64;1;4;3;1;1;13187408;2022-10-21;0;
2;4;4;79;2;2;6;14;1;2;1998;59;1;4;3;1;1;14100102;2022-10-31;20;
3;7;6;38;2;2;9;14;2;3;2008;41;1;4;5;1;1;14100103;2022-10-31;-3;
1;7;7;56;2;2;7;14;1;2;1985;59;;3;4;1;1;14100104;2022-10-31;-3;
3;7;7;23;1;1;9;14;8;3;2019;20;1;4;5;1;1;14100105;2022-10-31;3;
3;7;6;30;1;1;9;14;2;4;2012;28;1;4;4;1;1;14100106;2022-10-31;2;
3;5;5;41;2;2;9;14;2;3;2006;49;1;3;3;1;1;14100107;2022-11-08;-8;
2;5;7;45;2;2;7;14;2;2;2010;58;1;4;4;1;1;14100109;2022-11-08;-13;
3;4;5;60;1;1;6;14;2;4;1990;62;1;3;3;1;1;14100110;2022-11-08;-2;
3;7;7;27;1;1;9;14;8;4;2020;32;1;4;4;1;1;14100303;2022-09-09;-5;
3;7;7;48;2;2;9;14;6;3;2018;30;1;4;4;1;1;14100310;2022-09-14;18;
1;4;1;44;2;2;7;14;1;2;2015;44;1;3;3;1;1;14100404;2022-10-07;0;
3;7;7;26;2;2;9;14;2;3;2017;30;1;4;3;1;1;14100405;2022-10-07;-4;
2;6;5;29;2;2;9;14;2;3;2014;31;1;3;3;1;1;14100406;2022-10-07;-2;
3;2;5;59;2;2;7;14;1;3;1986;59;2;1;2;1;1;14100407;2022-10-13;0;
3;7;5;51;2;2;9;14;1;3;1986;56;1;4;4;1;1;14100408;2022-10-13;-5;
3;7;7;45;2;2;9;14;8;4;2019;47;1;4;4;1;1;14100409;2022-09-13;-2;
3;6;6;70;2;2;9;14;1;2;1977;72;1;4;4;1;1;14100502;2022-10-19;-2;
2;3;6;67;2;2;11;14;1;2;1977;75;1;4;4;1;1;14100503;2022-11-01;-8;
1;5;5;61;2;2;9;14;1;2;1985;69;2;4;4;1;1;14100504;2022-11-10;-8;
3;7;6;40;2;2;9;14;8;4;2021;49;1;4;3;1;1;14100506;2022-09-20;-9;
3;6;6;48;1;1;11;14;8;3;2016;31;1;4;4;1;1;14100507;2022-09-22;17;
2;7;7;31;2;2;13;14;8;1;2012;40;1;5;4;1;1;14100509;2022-09-23;-9;
3;7;7;41;1;1;9;14;1;3;2004;37;1;4;5;1;1;14101101;2022-10-29;4;
3;7;6;21;1;1;9;14;8;4;2016;22;1;4;4;1;1;14101302;2022-09-29;-1;
3;6;7;63;2;2;14;14;7;4;2019;57;1;4;4;1;1;14101503;2022-08-26;6;
2;6;5;26;1;1;16;14;2;3;2016;26;1;4;4;1;1;14101507;2022-08-10;0;
2;5;6;60;2;2;12;14;1;2;1982;60;1;3;4;1;1;14101602;2022-11-14;0;
3;5;4;31;1;1;9;14;2;3;2008;30;1;5;4;1;1;14101603;2022-11-18;1;
2;4;6;68;2;2;7;14;1;2;1984;86;1;3;4;1;1;14101605;2022-11-18;-18;
2;7;7;42;2;2;9;14;2;3;2001;39;1;3;5;1;1;14101609;2022-11-18;3;
3;7;7;28;1;1;11;14;1;4;2015;33;;5;5;1;1;14101903;2022-10-19;-5;
2;6;7;33;2;2;11;14;2;2;2012;32;1;4;4;1;1;14101904;2022-10-18;1;
2;1;5;60;2;2;8;14;1;6;1983;60;2;3;3;1;1;14101905;2022-10-18;0;
3;1;1;70;2;2;7;14;2;6;1977;79;2;1;2;1;1;14101907;2022-10-19;-9;
1;3;1;40;2;2;9;14;1;6;2003;38;1;2;3;1;1;14101908;2022-08-16;2;
3;7;4;21;1;1;14;14;8;6;2022;25;1;4;4;1;1;14102001;2022-11-02;-4;
2;7;6;48;2;2;9;14;1;1;1994;54;;4;4;1;1;14102004;2022-11-08;-6;
2;7;6;23;2;2;14;14;8;1;2021;22;1;5;5;1;1;14102009;2022-11-16;1;
3;6;5;22;2;2;14;14;8;5;2019;22;1;3;3;1;1;14102010;2022-11-17;0;
2;6;5;35;2;2;9;14;1;1;2011;37;1;4;5;1;1;14102103;2022-08-17;-2;
3;7;3;22;2;2;14;14;8;1;2019;23;1;3;4;1;1;14102104;2022-09-28;-1;
1;4;1;63;2;2;8;14;1;6;1981;21;2;3;3;1;1;14102105;2022-09-29;42;
3;7;7;60;1;1;7;14;1;4;1984;58;1;4;3;1;1;14102107;2022-09-29;2;
1;7;4;31;2;5;14;14;8;6;2021;32;1;4;4;1;1;14102108;2022-10-04;-1;
3;6;5;44;2;2;10;14;8;3;2022;60;1;4;4;1;1;14102109;2022-08-28;-16;
2;7;7;55;1;1;10;14;1;4;1992;56;1;5;5;1;1;14102110;2022-10-04;-1;
1;5;6;43;2;2;7;14;2;6;2019;49;1;4;4;1;1;14102201;2022-10-07;-6;
1;6;6;47;2;2;7;14;6;6;2011;52;1;3;4;1;1;14102203;2022-10-07;-5;
2;1;7;65;2;2;11;14;1;6;1987;72;2;1;3;1;1;14102205;2022-10-08;-7;
1;7;7;31;1;1;15;14;2;4;2016;32;1;4;4;1;1;14102207;2022-11-16;-1;
1;5;6;64;2;2;6;14;1;6;1971;60;;3;4;1;1;14102209;2022-08-26;4;
3;3;5;35;2;2;15;14;8;2;2015;40;1;5;4;1;1;14102210;2022-11-17;-5;
1;6;5;72;2;2;7;14;1;2;1970;79;1;3;4;1;1;14102302;2022-08-23;-7;
3;7;6;66;1;1;7;14;1;6;1977;61;1;3;4;1;1;14102303;2022-08-23;5;
2;5;7;27;2;2;7;14;2;2;2010;31;1;4;3;1;1;14102304;2022-08-23;-4;
3;7;7;29;2;2;13;14;2;3;2019;30;;5;5;1;1;14102306;2022-08-23;-1;
2;3;6;52;2;2;7;14;2;3;1990;57;1;3;3;1;1;14102307;2022-08-23;-5;
